freq earlylow earlyhighmidlow midhighlatelow latehigh design BNSoptimised
1.498736e+03 8.936234e-23 7.122979e-23 6.166613e-23 1.799816e-23 8.903726e-24 7.167724e-24 4.816124e-23
1.502193e+03 8.955694e-23 7.139254e-23 6.180712e-23 1.802633e-23 8.917814e-24 7.178835e-24 4.831141e-23
1.505657e+03 8.975202e-23 7.155566e-23 6.194842e-23 1.805458e-23 8.931945e-24 7.189983e-24 4.846145e-23
1.509129e+03 8.994756e-23 7.171916e-23 6.209006e-23 1.808292e-23 8.946120e-24 7.201165e-24 4.861214e-23
1.512609e+03 9.014358e-23 7.188304e-23 6.223202e-23 1.811135e-23 8.960339e-24 7.212383e-24 4.876304e-23
1.516097e+03 9.034008e-23 7.204730e-23 6.237431e-23 1.813987e-23 8.974602e-24 7.223637e-24 4.891416e-23
1.519593e+03 9.053705e-23 7.221193e-23 6.251693e-23 1.816847e-23 8.988910e-24 7.234926e-24 4.906603e-23
1.523097e+03 9.073450e-23 7.237695e-23 6.265988e-23 1.819716e-23 9.003262e-24 7.246252e-24 4.921767e-23
1.526609e+03 9.093243e-23 7.254236e-23 6.280317e-23 1.822594e-23 9.017658e-24 7.257613e-24 4.937007e-23
1.530130e+03 9.113084e-23 7.270814e-23 6.294678e-23 1.825481e-23 9.032099e-24 7.269010e-24 4.952269e-23
1.533658e+03 9.132972e-23 7.287431e-23 6.309073e-23 1.828376e-23 9.046584e-24 7.280444e-24 4.967552e-23
1.537195e+03 9.152909e-23 7.304087e-23 6.323501e-23 1.831280e-23 9.061115e-24 7.291914e-24 4.982901e-23
1.540740e+03 9.172894e-23 7.320781e-23 6.337962e-23 1.834193e-23 9.075690e-24 7.303421e-24 4.998238e-23
1.544293e+03 9.192928e-23 7.337514e-23 6.352458e-23 1.837115e-23 9.090311e-24 7.314964e-24 5.013651e-23
1.547854e+03 9.213010e-23 7.354286e-23 6.366986e-23 1.840046e-23 9.104977e-24 7.326545e-24 5.029076e-23
1.551423e+03 9.233140e-23 7.371096e-23 6.381548e-23 1.842986e-23 9.119690e-24 7.338163e-24 5.044533e-23
1.555001e+03 9.253319e-23 7.387946e-23 6.396144e-23 1.845935e-23 9.134450e-24 7.349821e-24 5.060023e-23
1.558586e+03 9.273547e-23 7.404835e-23 6.410775e-23 1.848893e-23 9.149260e-24 7.361521e-24 5.075525e-23
1.562181e+03 9.293824e-23 7.421763e-23 6.425438e-23 1.851860e-23 9.164124e-24 7.373268e-24 5.091103e-23
1.565783e+03 9.314151e-23 7.438730e-23 6.440137e-23 1.854837e-23 9.179056e-24 7.385082e-24 5.106713e-23
1.569394e+03 9.334527e-23 7.455738e-23 6.454870e-23 1.857828e-23 9.194122e-24 7.397040e-24 5.122346e-23
1.573013e+03 9.354959e-23 7.472794e-23 6.469648e-23 1.860862e-23 9.209932e-24 7.409904e-24 5.138023e-23
1.576640e+03 9.375782e-23 7.490317e-23 6.484954e-23 1.865624e-23 9.260453e-24 7.465847e-24 5.154340e-23
1.580276e+03 9.395951e-23 7.506998e-23 6.499275e-23 1.866853e-23 9.239551e-24 7.433086e-24 5.169413e-23
1.583920e+03 9.416519e-23 7.524157e-23 6.514138e-23 1.869852e-23 9.254255e-24 7.444516e-24 5.185190e-23
1.587572e+03 9.437140e-23 7.541360e-23 6.529040e-23 1.872878e-23 9.269332e-24 7.456388e-24 5.201001e-23
1.591234e+03 9.457812e-23 7.558604e-23 6.543977e-23 1.875915e-23 9.284510e-24 7.468367e-24 5.216835e-23
1.594903e+03 9.478533e-23 7.575887e-23 6.558949e-23 1.878962e-23 9.299751e-24 7.480404e-24 5.232703e-23
1.598581e+03 9.499305e-23 7.593211e-23 6.573956e-23 1.882018e-23 9.315045e-24 7.492488e-24 5.248593e-23
1.602267e+03 9.520127e-23 7.610575e-23 6.588997e-23 1.885084e-23 9.330389e-24 7.504612e-24 5.264517e-23
1.605962e+03 9.540999e-23 7.627980e-23 6.604074e-23 1.888159e-23 9.345782e-24 7.516777e-24 5.280508e-23
1.609665e+03 9.561921e-23 7.645424e-23 6.619185e-23 1.891244e-23 9.361222e-24 7.528980e-24 5.296490e-23
1.613377e+03 9.582894e-23 7.662910e-23 6.634331e-23 1.894337e-23 9.376709e-24 7.541222e-24 5.312538e-23
1.617098e+03 9.603917e-23 7.680435e-23 6.649513e-23 1.897440e-23 9.392244e-24 7.553503e-24 5.328610e-23
1.620827e+03 9.624991e-23 7.698001e-23 6.664730e-23 1.900552e-23 9.407825e-24 7.565821e-24 5.344716e-23
1.624564e+03 9.646116e-23 7.715608e-23 6.679981e-23 1.903674e-23 9.423454e-24 7.578178e-24 5.360899e-23
1.628311e+03 9.667291e-23 7.733256e-23 6.695268e-23 1.906805e-23 9.439130e-24 7.590572e-24 5.377063e-23
1.632065e+03 9.688518e-23 7.750945e-23 6.710591e-23 1.909945e-23 9.454854e-24 7.603006e-24 5.393251e-23
1.635829e+03 9.709796e-23 7.768674e-23 6.725949e-23 1.913094e-23 9.470624e-24 7.615477e-24 5.409516e-23
1.639601e+03 9.731124e-23 7.786445e-23 6.741343e-23 1.916253e-23 9.486442e-24 7.627987e-24 5.425816e-23
1.643382e+03 9.752505e-23 7.804257e-23 6.756772e-23 1.919422e-23 9.502308e-24 7.640535e-24 5.442140e-23
1.647172e+03 9.773936e-23 7.822110e-23 6.772237e-23 1.922599e-23 9.518222e-24 7.653122e-24 5.458498e-23
1.650970e+03 9.795420e-23 7.840004e-23 6.787737e-23 1.925787e-23 9.534183e-24 7.665747e-24 5.474881e-23
1.654777e+03 9.816955e-23 7.857940e-23 6.803274e-23 1.928983e-23 9.550191e-24 7.678410e-24 5.491289e-23
1.658593e+03 9.838541e-23 7.875917e-23 6.818847e-23 1.932189e-23 9.566248e-24 7.691113e-24 5.507784e-23
1.662418e+03 9.860180e-23 7.893936e-23 6.834455e-23 1.935405e-23 9.582353e-24 7.703854e-24 5.524252e-23
1.666252e+03 9.881870e-23 7.911997e-23 6.850100e-23 1.938630e-23 9.598506e-24 7.716634e-24 5.540797e-23
1.670094e+03 9.903613e-23 7.930100e-23 6.865781e-23 1.941865e-23 9.614707e-24 7.729453e-24 5.557377e-23
1.673945e+03 9.925408e-23 7.948244e-23 6.881498e-23 1.945109e-23 9.630957e-24 7.742311e-24 5.573949e-23
1.677805e+03 9.947256e-23 7.966431e-23 6.897252e-23 1.948363e-23 9.647254e-24 7.755209e-24 5.590590e-23
1.681674e+03 9.969155e-23 7.984659e-23 6.913042e-23 1.951626e-23 9.663601e-24 7.768145e-24 5.607299e-23
1.685552e+03 9.991108e-23 8.002930e-23 6.928869e-23 1.954899e-23 9.679996e-24 7.781120e-24 5.624000e-23
1.689439e+03 1.001311e-22 8.021243e-23 6.944732e-23 1.958182e-23 9.696440e-24 7.794135e-24 5.640737e-23
1.693335e+03 1.003517e-22 8.039599e-23 6.960632e-23 1.961474e-23 9.712932e-24 7.807190e-24 5.657499e-23
1.697240e+03 1.005728e-22 8.057997e-23 6.976569e-23 1.964776e-23 9.729474e-24 7.820283e-24 5.674340e-23
1.701154e+03 1.007945e-22 8.076438e-23 6.992543e-23 1.968088e-23 9.746064e-24 7.833417e-24 5.691216e-23
1.705077e+03 1.010166e-22 8.094921e-23 7.008554e-23 1.971409e-23 9.762704e-24 7.846590e-24 5.708076e-23
1.709009e+03 1.012393e-22 8.113447e-23 7.024602e-23 1.974741e-23 9.779392e-24 7.859802e-24 5.725004e-23
1.712950e+03 1.014626e-22 8.132016e-23 7.040686e-23 1.978082e-23 9.796131e-24 7.873055e-24 5.741978e-23
1.716900e+03 1.016864e-22 8.150629e-23 7.056808e-23 1.981432e-23 9.812918e-24 7.886347e-24 5.758979e-23
1.720859e+03 1.019107e-22 8.169284e-23 7.072968e-23 1.984793e-23 9.829756e-24 7.899680e-24 5.776005e-23
1.724827e+03 1.021355e-22 8.187982e-23 7.089165e-23 1.988164e-23 9.846642e-24 7.913052e-24 5.793078e-23
1.728805e+03 1.023609e-22 8.206724e-23 7.105399e-23 1.991544e-23 9.863579e-24 7.926465e-24 5.810220e-23
1.732791e+03 1.025868e-22 8.225509e-23 7.121671e-23 1.994934e-23 9.880565e-24 7.939918e-24 5.827346e-23
1.736787e+03 1.028133e-22 8.244337e-23 7.137981e-23 1.998334e-23 9.897602e-24 7.953411e-24 5.844508e-23
1.740792e+03 1.030403e-22 8.263209e-23 7.154328e-23 2.001744e-23 9.914688e-24 7.966945e-24 5.861749e-23
1.744806e+03 1.032679e-22 8.282125e-23 7.170713e-23 2.005164e-23 9.931825e-24 7.980519e-24 5.878985e-23
1.748830e+03 1.034960e-22 8.301085e-23 7.187136e-23 2.008594e-23 9.949012e-24 7.994134e-24 5.896290e-23
1.752863e+03 1.037246e-22 8.320088e-23 7.203597e-23 2.012034e-23 9.966249e-24 8.007789e-24 5.913632e-23
1.756905e+03 1.039538e-22 8.339136e-23 7.220097e-23 2.015484e-23 9.983537e-24 8.021485e-24 5.931011e-23
1.760956e+03 1.041836e-22 8.358227e-23 7.236634e-23 2.018944e-23 1.000088e-23 8.035222e-24 5.948374e-23
1.765017e+03 1.044139e-22 8.377363e-23 7.253210e-23 2.022414e-23 1.001826e-23 8.049000e-24 5.965818e-23
1.769087e+03 1.046447e-22 8.396543e-23 7.269824e-23 2.025894e-23 1.003570e-23 8.062819e-24 5.983298e-23
1.773167e+03 1.048761e-22 8.415768e-23 7.286476e-23 2.029384e-23 1.005320e-23 8.076679e-24 6.000816e-23
1.777256e+03 1.051081e-22 8.435037e-23 7.303167e-23 2.032885e-23 1.007074e-23 8.090580e-24 6.018362e-23
1.781354e+03 1.053406e-22 8.454350e-23 7.319896e-23 2.036395e-23 1.008833e-23 8.104522e-24 6.035988e-23
1.785462e+03 1.055736e-22 8.473709e-23 7.336665e-23 2.039916e-23 1.010597e-23 8.118506e-24 6.053608e-23
1.789579e+03 1.058073e-22 8.493112e-23 7.353472e-23 2.043447e-23 1.012367e-23 8.132531e-24 6.071257e-23
1.793706e+03 1.060414e-22 8.512560e-23 7.370318e-23 2.046988e-23 1.014142e-23 8.146598e-24 6.088953e-23
1.797842e+03 1.062762e-22 8.532053e-23 7.387203e-23 2.050539e-23 1.015922e-23 8.160706e-24 6.106720e-23
1.801988e+03 1.065115e-22 8.551591e-23 7.404127e-23 2.054101e-23 1.017707e-23 8.174856e-24 6.124472e-23
1.806143e+03 1.067473e-22 8.571174e-23 7.421090e-23 2.057672e-23 1.019497e-23 8.189047e-24 6.142315e-23
1.810309e+03 1.069838e-22 8.590803e-23 7.438092e-23 2.061255e-23 1.021292e-23 8.203281e-24 6.160144e-23
1.814483e+03 1.072208e-22 8.610477e-23 7.455134e-23 2.064847e-23 1.023093e-23 8.217557e-24 6.178063e-23
1.818667e+03 1.074583e-22 8.630196e-23 7.472215e-23 2.068450e-23 1.024899e-23 8.231874e-24 6.195968e-23
1.822861e+03 1.076964e-22 8.649962e-23 7.489336e-23 2.072063e-23 1.026710e-23 8.246234e-24 6.213945e-23
1.827065e+03 1.079351e-22 8.669773e-23 7.506496e-23 2.075686e-23 1.028526e-23 8.260636e-24 6.231970e-23
1.831278e+03 1.081744e-22 8.689630e-23 7.523696e-23 2.079320e-23 1.030348e-23 8.275080e-24 6.249991e-23
1.835501e+03 1.084142e-22 8.709532e-23 7.540936e-23 2.082965e-23 1.032174e-23 8.289566e-24 6.268083e-23
1.839734e+03 1.086546e-22 8.729481e-23 7.558216e-23 2.086620e-23 1.034006e-23 8.304096e-24 6.286215e-23
1.843976e+03 1.088956e-22 8.749476e-23 7.575535e-23 2.090285e-23 1.035844e-23 8.318668e-24 6.304343e-23
1.848228e+03 1.091372e-22 8.769517e-23 7.592895e-23 2.093961e-23 1.037686e-23 8.333282e-24 6.322552e-23
1.852490e+03 1.093793e-22 8.789605e-23 7.610295e-23 2.097647e-23 1.039534e-23 8.347939e-24 6.340791e-23
1.856762e+03 1.096220e-22 8.809739e-23 7.627735e-23 2.101344e-23 1.041388e-23 8.362640e-24 6.359079e-23
1.861044e+03 1.098653e-22 8.829920e-23 7.645215e-23 2.105051e-23 1.043246e-23 8.377383e-24 6.377396e-23
1.865335e+03 1.101092e-22 8.850148e-23 7.662736e-23 2.108769e-23 1.045110e-23 8.392170e-24 6.395720e-23
1.869637e+03 1.103536e-22 8.870422e-23 7.680298e-23 2.112498e-23 1.046980e-23 8.407000e-24 6.414116e-23
1.873948e+03 1.105986e-22 8.890743e-23 7.697900e-23 2.116237e-23 1.048854e-23 8.421875e-24 6.432552e-23
1.878270e+03 1.108443e-22 8.911111e-23 7.715542e-23 2.119988e-23 1.050735e-23 8.436794e-24 6.451028e-23
1.882601e+03 1.110905e-22 8.931527e-23 7.733226e-23 2.123749e-23 1.052621e-23 8.451762e-24 6.469544e-23
1.886942e+03 1.113373e-22 8.951989e-23 7.750951e-23 2.127521e-23 1.054513e-23 8.466785e-24 6.488099e-23
1.891293e+03 1.115846e-22 8.972500e-23 7.768717e-23 2.131306e-23 1.056415e-23 8.481901e-24 6.506695e-23
1.895655e+03 1.118327e-22 8.993063e-23 7.786530e-23 2.135124e-23 1.058368e-23 8.497636e-24 6.525331e-23
1.900026e+03 1.120813e-22 9.013683e-23 7.804395e-23 2.138988e-23 1.060398e-23 8.514290e-24 6.543984e-23
1.904408e+03 1.123303e-22 9.034315e-23 7.822261e-23 2.142718e-23 1.062140e-23 8.527347e-24 6.562670e-23
1.908799e+03 1.125801e-22 9.055014e-23 7.840190e-23 2.146539e-23 1.064049e-23 8.542459e-24 6.581417e-23
1.913201e+03 1.128304e-22 9.075762e-23 7.858161e-23 2.150374e-23 1.065970e-23 8.557696e-24 6.600214e-23
1.917613e+03 1.130813e-22 9.096558e-23 7.876175e-23 2.154221e-23 1.067898e-23 8.572994e-24 6.619042e-23
1.922035e+03 1.133329e-22 9.117403e-23 7.894230e-23 2.158078e-23 1.069832e-23 8.588341e-24 6.637920e-23
1.926467e+03 1.135850e-22 9.138295e-23 7.912326e-23 2.161947e-23 1.071771e-23 8.603735e-24 6.656788e-23
1.930909e+03 1.138377e-22 9.159236e-23 7.930465e-23 2.165826e-23 1.073716e-23 8.619175e-24 6.675748e-23
1.935362e+03 1.140911e-22 9.180225e-23 7.948646e-23 2.169717e-23 1.075667e-23 8.634659e-24 6.694739e-23
1.939825e+03 1.143450e-22 9.201263e-23 7.966868e-23 2.173619e-23 1.077623e-23 8.650189e-24 6.713740e-23
1.944298e+03 1.145995e-22 9.222350e-23 7.985133e-23 2.177531e-23 1.079585e-23 8.665763e-24 6.732813e-23
1.948782e+03 1.148547e-22 9.243485e-23 8.003440e-23 2.181455e-23 1.081552e-23 8.681382e-24 6.751939e-23
1.953276e+03 1.151104e-22 9.264669e-23 8.021789e-23 2.185390e-23 1.083525e-23 8.697047e-24 6.771053e-23
1.957780e+03 1.153668e-22 9.285903e-23 8.040181e-23 2.189336e-23 1.085504e-23 8.712756e-24 6.790261e-23
1.962295e+03 1.156237e-22 9.307185e-23 8.058615e-23 2.193292e-23 1.087487e-23 8.728510e-24 6.809510e-23
1.966820e+03 1.158813e-22 9.328517e-23 8.077092e-23 2.197260e-23 1.089477e-23 8.744310e-24 6.828750e-23
1.971355e+03 1.161395e-22 9.349897e-23 8.095612e-23 2.201240e-23 1.091472e-23 8.760154e-24 6.848040e-23
1.975901e+03 1.163983e-22 9.371328e-23 8.114175e-23 2.205230e-23 1.093473e-23 8.776044e-24 6.867416e-23
1.980458e+03 1.166578e-22 9.392808e-23 8.132780e-23 2.209232e-23 1.095480e-23 8.791979e-24 6.886791e-23
1.985025e+03 1.169178e-22 9.414337e-23 8.151428e-23 2.213244e-23 1.097492e-23 8.807960e-24 6.906250e-23
1.989602e+03 1.171784e-22 9.435917e-23 8.170120e-23 2.217268e-23 1.099510e-23 8.823986e-24 6.925709e-23
1.994190e+03 1.174397e-22 9.457546e-23 8.188855e-23 2.221304e-23 1.101533e-23 8.840058e-24 6.945221e-23
1.998789e+03 1.177016e-22 9.479225e-23 8.207633e-23 2.225350e-23 1.103563e-23 8.856176e-24 6.964765e-23
2.003398e+03 1.179641e-22 9.500955e-23 8.226454e-23 2.229408e-23 1.105598e-23 8.872340e-24 6.984362e-23
2.008018e+03 1.182273e-22 9.522735e-23 8.245319e-23 2.233478e-23 1.107638e-23 8.888549e-24 7.003991e-23
2.012648e+03 1.184910e-22 9.544565e-23 8.264228e-23 2.237558e-23 1.109685e-23 8.904805e-24 7.023673e-23
2.017290e+03 1.187554e-22 9.566445e-23 8.283180e-23 2.241650e-23 1.111736e-23 8.921107e-24 7.043398e-23
2.021941e+03 1.190204e-22 9.588376e-23 8.302176e-23 2.245754e-23 1.113794e-23 8.937455e-24 7.063166e-23
2.026604e+03 1.192861e-22 9.610358e-23 8.321216e-23 2.249869e-23 1.115858e-23 8.953849e-24 7.082977e-23
2.031277e+03 1.195524e-22 9.632391e-23 8.340300e-23 2.253995e-23 1.117927e-23 8.970290e-24 7.102799e-23
2.035962e+03 1.198193e-22 9.654475e-23 8.359429e-23 2.258133e-23 1.120002e-23 8.986777e-24 7.122707e-23
2.040657e+03 1.200868e-22 9.676610e-23 8.378601e-23 2.262283e-23 1.122083e-23 9.003311e-24 7.142616e-23
2.045362e+03 1.203550e-22 9.698796e-23 8.397818e-23 2.266443e-23 1.124170e-23 9.019892e-24 7.162610e-23
2.050079e+03 1.206238e-22 9.721033e-23 8.417079e-23 2.270616e-23 1.126262e-23 9.036519e-24 7.182606e-23
2.054807e+03 1.208933e-22 9.743322e-23 8.436385e-23 2.274800e-23 1.128360e-23 9.053193e-24 7.202645e-23
2.059545e+03 1.211633e-22 9.765662e-23 8.455735e-23 2.278996e-23 1.130465e-23 9.069914e-24 7.222781e-23
2.064294e+03 1.214341e-22 9.788054e-23 8.475130e-23 2.283203e-23 1.132574e-23 9.086683e-24 7.242918e-23
2.069055e+03 1.217054e-22 9.810497e-23 8.494570e-23 2.287422e-23 1.134690e-23 9.103499e-24 7.263099e-23
2.073826e+03 1.219774e-22 9.832993e-23 8.514055e-23 2.291653e-23 1.136812e-23 9.120361e-24 7.283292e-23
2.078608e+03 1.222501e-22 9.855540e-23 8.533585e-23 2.295895e-23 1.138940e-23 9.137272e-24 7.303572e-23
2.083401e+03 1.225234e-22 9.878140e-23 8.553160e-23 2.300149e-23 1.141073e-23 9.154229e-24 7.323896e-23
2.088206e+03 1.227974e-22 9.900792e-23 8.572780e-23 2.304415e-23 1.143212e-23 9.171235e-24 7.344221e-23
2.093021e+03 1.230720e-22 9.923497e-23 8.592446e-23 2.308693e-23 1.145358e-23 9.188288e-24 7.364634e-23
2.097847e+03 1.233472e-22 9.946253e-23 8.612157e-23 2.312983e-23 1.147509e-23 9.205389e-24 7.385059e-23
2.102685e+03 1.236231e-22 9.969063e-23 8.631914e-23 2.317284e-23 1.149666e-23 9.222537e-24 7.405530e-23
2.107534e+03 1.238997e-22 9.991925e-23 8.651716e-23 2.321597e-23 1.151830e-23 9.239734e-24 7.426097e-23
2.112394e+03 1.241769e-22 1.001484e-22 8.671564e-23 2.325923e-23 1.153999e-23 9.256979e-24 7.446667e-23
2.117265e+03 1.244548e-22 1.003781e-22 8.691458e-23 2.330260e-23 1.156174e-23 9.274272e-24 7.467240e-23
2.122148e+03 1.247333e-22 1.006083e-22 8.711398e-23 2.334609e-23 1.158355e-23 9.291613e-24 7.487910e-23
2.127041e+03 1.250125e-22 1.008390e-22 8.731384e-23 2.338970e-23 1.160542e-23 9.309002e-24 7.508616e-23
2.131946e+03 1.252923e-22 1.010703e-22 8.751416e-23 2.343343e-23 1.162735e-23 9.326440e-24 7.529344e-23
2.136863e+03 1.255728e-22 1.013021e-22 8.771495e-23 2.347728e-23 1.164934e-23 9.343927e-24 7.550151e-23
2.141790e+03 1.258540e-22 1.015345e-22 8.791620e-23 2.352125e-23 1.167140e-23 9.361462e-24 7.570971e-23
2.146729e+03 1.261359e-22 1.017674e-22 8.811791e-23 2.356534e-23 1.169351e-23 9.379046e-24 7.591847e-23
2.151680e+03 1.264184e-22 1.020008e-22 8.832010e-23 2.360955e-23 1.171568e-23 9.396679e-24 7.612758e-23
2.156641e+03 1.267015e-22 1.022347e-22 8.852274e-23 2.365388e-23 1.173792e-23 9.414361e-24 7.633736e-23
2.161615e+03 1.269854e-22 1.024692e-22 8.872586e-23 2.369834e-23 1.176021e-23 9.432092e-24 7.654749e-23
2.166599e+03 1.272699e-22 1.027043e-22 8.892944e-23 2.374291e-23 1.178257e-23 9.449872e-24 7.675777e-23
2.171595e+03 1.275551e-22 1.029399e-22 8.913350e-23 2.378761e-23 1.180499e-23 9.467702e-24 7.696861e-23
2.176603e+03 1.278409e-22 1.031760e-22 8.933803e-23 2.383243e-23 1.182747e-23 9.485581e-24 7.718034e-23
2.181622e+03 1.281275e-22 1.034127e-22 8.954303e-23 2.387738e-23 1.185001e-23 9.503509e-24 7.739210e-23
2.186653e+03 1.284147e-22 1.036499e-22 8.974850e-23 2.392244e-23 1.187261e-23 9.521487e-24 7.760444e-23
2.191696e+03 1.287026e-22 1.038877e-22 8.995445e-23 2.396763e-23 1.189527e-23 9.539515e-24 7.781682e-23
2.196750e+03 1.289912e-22 1.041260e-22 9.016088e-23 2.401295e-23 1.191800e-23 9.557592e-24 7.803019e-23
2.201816e+03 1.292804e-22 1.043649e-22 9.036778e-23 2.405838e-23 1.194079e-23 9.575720e-24 7.824361e-23
2.206893e+03 1.295704e-22 1.046043e-22 9.057516e-23 2.410394e-23 1.196364e-23 9.593897e-24 7.845802e-23
2.211982e+03 1.298610e-22 1.048443e-22 9.078302e-23 2.414963e-23 1.198655e-23 9.612125e-24 7.867248e-23
2.217083e+03 1.301523e-22 1.050848e-22 9.099136e-23 2.419543e-23 1.200952e-23 9.630403e-24 7.888752e-23
2.222195e+03 1.304443e-22 1.053259e-22 9.120018e-23 2.424137e-23 1.203256e-23 9.648731e-24 7.910261e-23
2.227320e+03 1.307370e-22 1.055676e-22 9.140949e-23 2.428743e-23 1.205566e-23 9.667110e-24 7.931870e-23
2.232456e+03 1.310304e-22 1.058098e-22 9.161928e-23 2.433361e-23 1.207883e-23 9.685540e-24 7.953494e-23
2.237604e+03 1.313244e-22 1.060526e-22 9.182955e-23 2.437992e-23 1.210205e-23 9.704021e-24 7.975208e-23
2.242764e+03 1.316192e-22 1.062959e-22 9.204031e-23 2.442635e-23 1.212535e-23 9.722555e-24 7.996927e-23
2.247936e+03 1.319147e-22 1.065398e-22 9.225156e-23 2.447292e-23 1.214871e-23 9.741148e-24 8.018663e-23
2.253120e+03 1.322108e-22 1.067843e-22 9.246330e-23 2.451964e-23 1.217218e-23 9.759857e-24 8.040499e-23
2.258315e+03 1.325078e-22 1.070294e-22 9.267571e-23 2.456719e-23 1.219715e-23 9.780399e-24 8.062371e-23
2.263523e+03 1.328053e-22 1.072748e-22 9.288823e-23 2.461337e-23 1.221916e-23 9.797225e-24 8.084283e-23
2.268743e+03 1.331035e-22 1.075210e-22 9.310143e-23 2.466042e-23 1.224275e-23 9.815977e-24 8.106242e-23
2.273974e+03 1.334025e-22 1.077677e-22 9.331512e-23 2.470762e-23 1.226641e-23 9.834807e-24 8.128249e-23
2.279218e+03 1.337022e-22 1.080150e-22 9.352932e-23 2.475494e-23 1.229014e-23 9.853693e-24 8.150273e-23
2.284474e+03 1.340025e-22 1.082629e-22 9.374400e-23 2.480238e-23 1.231394e-23 9.872631e-24 8.172388e-23
2.289742e+03 1.343036e-22 1.085113e-22 9.395918e-23 2.484996e-23 1.233780e-23 9.891622e-24 8.194519e-23
2.295022e+03 1.346054e-22 1.087603e-22 9.417486e-23 2.489767e-23 1.236173e-23 9.910665e-24 8.216710e-23
2.300315e+03 1.349079e-22 1.090099e-22 9.439104e-23 2.494550e-23 1.238572e-23 9.929760e-24 8.238960e-23
2.305619e+03 1.352112e-22 1.092601e-22 9.460772e-23 2.499347e-23 1.240977e-23 9.948907e-24 8.261217e-23
2.310936e+03 1.355151e-22 1.095108e-22 9.482490e-23 2.504156e-23 1.243389e-23 9.968107e-24 8.283534e-23
2.316265e+03 1.358197e-22 1.097622e-22 9.504258e-23 2.508978e-23 1.245808e-23 9.987358e-24 8.305899e-23
2.321606e+03 1.361251e-22 1.100141e-22 9.526076e-23 2.513813e-23 1.248233e-23 1.000666e-23 8.328335e-23
2.326960e+03 1.364312e-22 1.102665e-22 9.547945e-23 2.518662e-23 1.250665e-23 1.002602e-23 8.350820e-23
2.332326e+03 1.367380e-22 1.105196e-22 9.569864e-23 2.523523e-23 1.253103e-23 1.004543e-23 8.373314e-23
2.337704e+03 1.370456e-22 1.107733e-22 9.591834e-23 2.528397e-23 1.255547e-23 1.006489e-23 8.395918e-23
2.343095e+03 1.373538e-22 1.110275e-22 9.613854e-23 2.533285e-23 1.257999e-23 1.008440e-23 8.418490e-23
2.348498e+03 1.376628e-22 1.112823e-22 9.635926e-23 2.538185e-23 1.260456e-23 1.010397e-23 8.441163e-23
2.353914e+03 1.379725e-22 1.115377e-22 9.658048e-23 2.543099e-23 1.262921e-23 1.012359e-23 8.463897e-23
2.359342e+03 1.382830e-22 1.117937e-22 9.680222e-23 2.548026e-23 1.265392e-23 1.014327e-23 8.486649e-23
2.364783e+03 1.385942e-22 1.120503e-22 9.702446e-23 2.552966e-23 1.267870e-23 1.016299e-23 8.509452e-23
2.370236e+03 1.389061e-22 1.123075e-22 9.724723e-23 2.557919e-23 1.270354e-23 1.018277e-23 8.532273e-23
2.375702e+03 1.392187e-22 1.125653e-22 9.747050e-23 2.562886e-23 1.272845e-23 1.020261e-23 8.555198e-23
2.381180e+03 1.395321e-22 1.128237e-22 9.769429e-23 2.567866e-23 1.275342e-23 1.022249e-23 8.578141e-23
2.386671e+03 1.398462e-22 1.130827e-22 9.791860e-23 2.572859e-23 1.277847e-23 1.024243e-23 8.601145e-23
2.392175e+03 1.401611e-22 1.133422e-22 9.814343e-23 2.577865e-23 1.280357e-23 1.026243e-23 8.624211e-23
2.397691e+03 1.404767e-22 1.136024e-22 9.836878e-23 2.582885e-23 1.282875e-23 1.028248e-23 8.647285e-23
2.403220e+03 1.407930e-22 1.138632e-22 9.859464e-23 2.587919e-23 1.285399e-23 1.030258e-23 8.670432e-23
2.408762e+03 1.411101e-22 1.141246e-22 9.882103e-23 2.592965e-23 1.287930e-23 1.032273e-23 8.693629e-23
2.414317e+03 1.414280e-22 1.143866e-22 9.904794e-23 2.598025e-23 1.290468e-23 1.034295e-23 8.716847e-23
2.419884e+03 1.417466e-22 1.146491e-22 9.927538e-23 2.603099e-23 1.293013e-23 1.036321e-23 8.740168e-23
2.425465e+03 1.420659e-22 1.149124e-22 9.950334e-23 2.608186e-23 1.295564e-23 1.038353e-23 8.763509e-23
2.431058e+03 1.423860e-22 1.151762e-22 9.973183e-23 2.613287e-23 1.298122e-23 1.040390e-23 8.786870e-23
2.436664e+03 1.427068e-22 1.154406e-22 9.996084e-23 2.618401e-23 1.300687e-23 1.042433e-23 8.810335e-23
2.442283e+03 1.430284e-22 1.157056e-22 1.001904e-22 2.623529e-23 1.303259e-23 1.044482e-23 8.833811e-23
2.447915e+03 1.433508e-22 1.159712e-22 1.004205e-22 2.628671e-23 1.305838e-23 1.046535e-23 8.857359e-23
2.453559e+03 1.436738e-22 1.162375e-22 1.006511e-22 2.633826e-23 1.308423e-23 1.048595e-23 8.880928e-23
2.459218e+03 1.439977e-22 1.165043e-22 1.008822e-22 2.638994e-23 1.311015e-23 1.050660e-23 8.904560e-23
2.464888e+03 1.443224e-22 1.167718e-22 1.011139e-22 2.644177e-23 1.313614e-23 1.052730e-23 8.928243e-23
2.470573e+03 1.446477e-22 1.170399e-22 1.013461e-22 2.649373e-23 1.316221e-23 1.054806e-23 8.952000e-23
